4.44147500e+01
3.90375500e+01
3.66716000e+01
3.65631500e+01
3.60296500e+01
3.65290500e+01
3.70313000e+01
3.80112500e+01
3.91121000e+01
4.06683500e+01
4.16659000e+01
4.33477000e+01
3.79871000e+01
3.99023500e+01
3.89327000e+01
3.73980500e+01
3.62575500e+01
3.57556500e+01
3.42155000e+01
3.44512000e+01
3.75105500e+01
3.97294000e+01
4.21760000e+01
4.24574000e+01
3.93329000e+01
3.84306500e+01
3.40944500e+01
3.42784500e+01
3.39277500e+01
3.39287500e+01
2.71508500e+01
2.33908500e+01
2.20567000e+01
1.84450000e+01
2.08241000e+01
2.08276500e+01
1.90174000e+01
1.86468500e+01
1.75003000e+01
1.45816000e+01
5.99245000e+00
4.66035000e+00
2.80595000e+00
9.40950000e-01
-6.58550000e-01
-2.04160000e+00
-9.40850000e+00
-1.68083000e+01
-2.14759000e+01
-2.14759000e+01
-1.70228500e+01
-1.30704000e+01
-1.28128500e+01
-1.42192000e+01
-1.53320000e+01
-1.70262500e+01
-1.74548000e+01
-1.90626000e+01
-2.02335000e+01
-2.13661500e+01
-2.23387000e+01
-2.44823000e+01
-2.95083000e+01
-3.52260000e+01
-3.49054000e+01
-3.22919000e+01
-3.10389000e+01
-2.41255000e+01
-2.02294000e+01
-9.21335000e+00
-8.69085000e+00
-1.25034500e+01
-1.60357000e+01
-1.80004000e+01
-2.10288500e+01
-2.45768000e+01
-3.01576000e+01
-3.44576500e+01
-3.55015000e+01
-4.06985000e+01
-4.44969000e+01
-4.71652000e+01
-5.44180000e+01
-6.03948000e+01
-6.21757000e+01
-6.43088000e+01
-6.38529500e+01
-6.33856000e+01
-5.77644500e+01
-3.95874500e+01
-3.41738000e+01
-3.36967500e+01
-3.37619000e+01
-3.27652000e+01
-3.13855500e+01
-2.96547000e+01
-2.81686500e+01
-2.62612500e+01
-2.11405500e+01
-1.31623500e+01
-8.62690000e+00
-5.21745000e+00
-1.49770000e+00
-9.91000000e-01
-4.90600000e-01
3.67500000e-02
4.88500000e-01
1.01340000e+00
1.80035000e+00
-1.91300000e+00
-1.69322000e+01
-2.32199500e+01
-2.31138500e+01
-2.31297500e+01
-2.32162500e+01
-2.32165500e+01
-2.31285500e+01
-2.31286000e+01
-2.30123000e+01
-2.30125000e+01
-2.30500000e+01
-8.96910000e+00
-8.87850000e+00
-8.99880000e+00
-8.88970000e+00
-1.19746000e+01
-6.61955000e+00
-4.68900000e-01
6.73165000e+00
1.12652000e+01
2.27464500e+01
3.15064000e+01
3.53433000e+01
3.26671000e+01
3.29829500e+01
1.70222500e+01
1.41610500e+01
6.21545000e+00
6.49130000e+00
7.47090000e+00
9.83440000e+00
2.56017000e+01
2.98853500e+01
3.63689500e+01
3.91630500e+01
3.47307000e+01
3.29542000e+01
3.17821500e+01
3.40274000e+01
3.40979500e+01
3.58000000e+01
3.61941000e+01
4.36681500e+01
4.40339500e+01
4.43538000e+01
5.45966500e+01
6.09227000e+01
6.56762500e+01
6.71932000e+01
6.89942500e+01
7.03734000e+01
7.23754000e+01
7.42470000e+01
7.60780000e+01
7.45966000e+01
7.34439500e+01
7.12077500e+01
